method,latency_s
NoCert,0.9346804991632472
NoCert,1.0102759472435636
NoCert,0.9477013838537032
NoCert,0.8359311094687168
NoCert,1.867796857818336
NoCert,1.582953336563154
NoCert,0.921404514111348
NoCert,1.2267046347955952
NoCert,1.295748115070389
NoCert,1.4924750617772906
NoCert,1.0748192412255972
NoCert,1.062409911733686
NoCert,1.1140415738507996
NoCert,1.1403218320649953
NoCert,1.0461233845712588
NoCert,1.0472185141698227
NoCert,1.6294266878821333
NoCert,1.4402828334126643
NoCert,0.8962335580125332
NoCert,1.0964722757148053
NoCert,0.800490171803734
NoCert,1.4426409200689352
NoCert,1.078627644783084
NoCert,1.4221196457296297
NoCert,1.3065961256945988
NoCert,1.2795488731058098
NoCert,1.2029803875756546
NoCert,1.118115485834217
NoCert,1.20657035890699
NoCert,1.5429473866055974
NoCert,1.1893337746668655
NoCert,1.223536212679102
NoCert,1.0774759449191644
NoCert,1.0633929732476712
NoCert,1.4728734462897892
NoCert,1.701870143973417
NoCert,0.7646094838692371
NoCert,1.319440511435466
NoCert,0.8338355910674973
NoCert,1.0661886459566274
NoCert,1.0604661548454393
NoCert,1.5293860849971008
NoCert,1.4548483627386224
NoCert,1.0381726523346773
NoCert,1.0218167904542752
NoCert,0.7998101795550996
NoCert,1.576888879725392
NoCert,1.039673792604617
NoCert,1.6998440235185528
NoCert,1.0106199228528607
NoCert,1.2260354931577446
NoCert,1.1880452413709908
NoCert,1.0650780382340834
NoCert,1.1975919691804753
NoCert,1.0654712552130459
MiniCheck,1.277484933838346
MiniCheck,1.6026034016380932
MiniCheck,0.9868915240618059
MiniCheck,1.3600091196453346
MiniCheck,1.703611699163402
MiniCheck,1.8074493576572936
MiniCheck,1.5401331697967544
MiniCheck,1.4249099920377923
MiniCheck,1.659614166196069
MiniCheck,1.3299104158905075
MiniCheck,0.9311422810422246
MiniCheck,1.1931990173739044
MiniCheck,1.3445374932424639
MiniCheck,1.3783336656354797
MiniCheck,1.9539558727185253
MiniCheck,1.8390789889301649
MiniCheck,1.4093443625968496
MiniCheck,1.0632379329919517
MiniCheck,2.2860223471980747
MiniCheck,1.0624299629655252
MiniCheck,1.7063682778671314
MiniCheck,0.9667840224124239
MiniCheck,1.2838000062714328
MiniCheck,2.1587259788122246
MiniCheck,1.260621482720645
MiniCheck,1.134750291727453
MiniCheck,1.185339793767993
MiniCheck,1.1494239097317946
MiniCheck,1.0664364925016816
MiniCheck,1.4640217765275567
MiniCheck,1.1727398166131424
MiniCheck,1.8748934263110866
MiniCheck,1.4468901417784628
MiniCheck,1.130066436157346
MiniCheck,1.1364586875518772
MiniCheck,1.8057987178076695
MiniCheck,1.4203662427605521
MiniCheck,1.0669349779506805
MiniCheck,1.1194817307448757
MiniCheck,1.5185173663831903
MiniCheck,0.7915529206603951
MiniCheck,1.2408799459163344
MiniCheck,1.0758453164327835
MiniCheck,1.9552954922475803
MiniCheck,1.801809817523187
MiniCheck,1.3017166757424574
MiniCheck,1.2155641037592375
MiniCheck,1.6523947507730787
MiniCheck,1.248248081411284
MiniCheck,1.4197584811989417
MiniCheck,0.9796162743738591
MiniCheck,1.0249551351971373
MiniCheck,1.8737551667298387
MiniCheck,1.9192045085125562
MiniCheck,1.8568242215206003
MiniCheck,1.236471499948051
MiniCheck,1.376579013687334
MiniCheck,1.7145324013008956
MiniCheck,1.1385982609430645
MiniCheck,1.2905782078259609
MiniCheck,1.3090313644931932
MiniCheck,1.2604094042520402
MiniCheck,1.6970041733282282
MiniCheck,1.950925323339144
MiniCheck,2.1520359630610186
MiniCheck,1.4759951747225575
MiniCheck,1.4235945962695513
MiniCheck,1.5699819602647527
MiniCheck,1.5405909607190034
MiniCheck,1.119797009829211
MiniCheck,1.0527203879112705
MiniCheck,1.4093952928228384
MiniCheck,0.6633424944684269
MiniCheck,1.8736655453667812
MiniCheck,2.358763011175752
MiniCheck,1.3026795782228486
MiniCheck,0.9461645237066671
MiniCheck,1.2161002288044298
MiniCheck,1.3988212948368917
MiniCheck,1.103913850309818
MiniCheck,1.2787229258114297
MiniCheck,1.0093376695128289
MiniCheck,1.0785104753128703
MiniCheck,2.067367123317487
MiniCheck,1.6413496398714587
MiniCheck,1.1109046891077263
MiniCheck,1.1476393903508444
MiniCheck,1.2506086107683574
MiniCheck,0.8419893684128833
MiniCheck,1.6103340265489603
MiniCheck,0.8924092067192665
MiniCheck,1.1777259751301892
MiniCheck,1.2618443152809575
MiniCheck,1.2832654344171206
MiniCheck,1.6504926633140629
MiniCheck,1.013495816154101
MiniCheck,2.170480294270575
MiniCheck,1.8877569346154732
MiniCheck,0.6595402940248164
MiniCheck,1.3094538805490272
MiniCheck,1.1450060714155845
MiniCheck,1.703307804289772
MiniCheck,1.1844812699188059
MiniCheck,1.4142349735800277
MiniCheck,1.153299847067735
MiniCheck,0.9524243555181237
MiniCheck,1.0960060002689098
MiniCheck,1.0282821608321713
MiniCheck,1.3479670099968144
MiniCheck,1.4327434689660983
MiniCheck,1.0815163494086975
MiniCheck,1.418042869899428
MiniCheck,1.4747776940776913
MiniCheck,0.8287675343573179
MiniCheck,1.665395644501912
MiniCheck,1.094299737668944
MiniCheck,1.4951732319137772
MiniCheck,1.7075485476373229
MiniCheck,1.3474996072707137
MiniCheck,1.6033506727881122
MiniCheck,1.2692040577371566
MiniCheck,1.2406771542760329
MiniCheck,1.5462612296865883
MiniCheck,1.5299286988253495
MiniCheck,1.249476820573944
MiniCheck,1.0619337893850331
MiniCheck,1.2873775581347886
MiniCheck,0.9888755564003329
MiniCheck,1.264292510469659
MiniCheck,1.0406583411607275
MiniCheck,1.6725583228930636
MiniCheck,1.4619024070490598
MiniCheck,1.1313806896330076
MiniCheck,1.2233837274420511
MiniCheck,1.3321462221370808
MiniCheck,1.1823299550675375
MiniCheck,1.3124309485876073
MiniCheck,1.0246242437577766
MiniCheck,1.1650517172410562
MiniCheck,1.064792374809736
MiniCheck,1.024825376630838
MiniCheck,1.3380931055272962
MiniCheck,1.7253923286425368
MiniCheck,1.4829588698389402
MiniCheck,1.0371060936169636
MiniCheck,1.3016856941926718
MiniCheck,1.4136184109147805
MiniCheck,1.2425583751828535
MiniCheck,1.2697335978285993
MiniCheck,1.3269424579032392
MiniCheck,1.7593665077298093
MiniCheck,2.129996566468427
MiniCheck,1.1098031279455225
MiniCheck,1.6374743155883404
MiniCheck,1.9930755793770718
MiniCheck,1.2869565320695253
MiniCheck,1.4930102016119342
MiniCheck,1.0801929289220789
MiniCheck,1.6863502868638813
MiniCheck,1.2136316831683231
MiniCheck,1.8575030032586235
MiniCheck,1.4508309112369044
MiniCheck,1.125040165863017
MiniCheck,1.6236757860127273
MiniCheck,1.5918222815891532
MiniCheck,1.0856413223547712
MiniCheck,1.534202284030584
MiniCheck,1.8316797744556508
MiniCheck,1.4585014267740675
MiniCheck,1.2092185060358032
MiniCheck,1.5712661496620293
MiniCheck,0.9776361992116374
MiniCheck,1.283221626728431
MiniCheck,1.089315808078408
MiniCheck,1.6552748451218726
MiniCheck,0.9901466381800409
MiniCheck,1.5950481676722001
MiniCheck,0.9735081458889766
MiniCheck,1.1386061960141929
MiniCheck,1.3298637910232072
MiniCheck,1.325578374783481
MiniCheck,1.3394155139721593
MiniCheck,1.8389614795102514
MiniCheck,0.8729319139524075
MiniCheck,1.3627179181165339
MiniCheck,1.2929211484651935
MiniCheck,1.1441808334056918
MiniCheck,1.6473548138817948
MiniCheck,1.1541788326669535
MiniCheck,1.374244191589993
MiniCheck,1.5783332991058303
MiniCheck,1.2654462007517602
MiniCheck,1.1603990983027979
MiniCheck,1.004230139257902
MiniCheck,1.0648337657520017
MiniCheck,1.3794681774090218
MiniCheck,1.2317140960462085
MiniCheck,1.082410928985631
MiniCheck,1.8636402635248182
MiniCheck,2.1117151313241256
MiniCheck,1.1932483873971984
MiniCheck,1.3552383680573068
MiniCheck,2.064635757592153
MiniCheck,1.3555700999617142
MiniCheck,1.1610899309914833
MiniCheck,1.2499298605740101
MiniCheck,1.5637153318366435
MiniCheck,0.9765539731617153
MiniCheck,1.058967341275981
MiniCheck,1.5592639119482958
MiniCheck,1.0802992342235014
MiniCheck,1.838050744545761
MiniCheck,1.038334581307385
MiniCheck,0.9327030528981688
MiniCheck,1.3832410104685178
MiniCheck,2.277347006388759
MiniCheck,0.69633124481529
MiniCheck,1.6234707976110172
MiniCheck,1.3306969596783893
MiniCheck,1.068599663043738
MiniCheck,1.3320718553496078
MiniCheck,1.5238314530115586
MiniCheck,1.0222005553097198
MiniCheck,1.307554927316538
MiniCheck,1.065010495320477
MiniCheck,1.8214622666571838
MiniCheck,1.842080046498724
MiniCheck,1.2605485323953651
MiniCheck,1.3789457516946575
MiniCheck,1.2761485867013975
MiniCheck,1.7163571162330233
MiniCheck,1.189190464844408
MiniCheck,1.7095664206198948
MiniCheck,0.9964784154624775
MiniCheck,1.520065366872368
MiniCheck,2.072069270593039
MiniCheck,1.1881822212409974
MiniCheck,1.1575640224725228
MiniCheck,1.4068684054664862
MiniCheck,0.9152527640015854
AlignScore,1.122068227501038
AlignScore,1.3115728366250043
AlignScore,2.2368305287959815
AlignScore,1.3314444153362806
AlignScore,1.1833369377557443
AlignScore,1.1514550378587118
AlignScore,1.3845012047895233
AlignScore,1.773723864382253
AlignScore,1.6945277517183264
AlignScore,2.063502801197052
AlignScore,1.115746946481544
AlignScore,1.6984437480263
AlignScore,1.243922183310951
AlignScore,1.2259852976225116
AlignScore,1.0107928973520162
AlignScore,1.0879408971651032
AlignScore,1.2191265111182157
AlignScore,2.017965930560173
AlignScore,1.0982586987919267
AlignScore,1.2771230080790257
AlignScore,1.1147725665436645
AlignScore,1.294506977920208
AlignScore,1.2826294022995934
AlignScore,1.3713455504491692
AlignScore,1.3790663817952298
AlignScore,1.5170114511184403
AlignScore,1.7207796092670846
AlignScore,1.30447108926433
AlignScore,1.9530403076390883
AlignScore,1.4923122475041193
AlignScore,1.5337517653951367
AlignScore,1.0454092139502396
AlignScore,1.0426604967131874
AlignScore,1.623394125028155
AlignScore,0.7925874926860916
AlignScore,1.5305157271852017
AlignScore,1.716901508438688
AlignScore,1.362506952600175
AlignScore,1.0051390207462638
AlignScore,1.457818853707292
AlignScore,1.2210477496881307
AlignScore,1.3994833479897872
AlignScore,1.4965564066787624
AlignScore,1.47771804262057
AlignScore,1.4642699421080847
AlignScore,1.254572979601068
AlignScore,1.3300546556322423
AlignScore,1.6122028963955675
AlignScore,2.3880659146598497
AlignScore,1.474454586141622
AlignScore,1.3670781891415655
AlignScore,1.4539997636768907
AlignScore,1.0386750214104543
AlignScore,1.5457524043523856
AlignScore,1.7988804633027493
AlignScore,1.2166043538969018
AlignScore,1.5428963912158842
AlignScore,1.4837854462398319
AlignScore,1.8699966600933007
AlignScore,1.2943796891922852
AlignScore,1.0763256124423102
AlignScore,1.7408863462021416
AlignScore,1.3909415877472044
AlignScore,1.2937836392928133
AlignScore,1.051026231831331
AlignScore,1.5831428339399307
AlignScore,1.3012925441210694
AlignScore,1.0453457378224895
AlignScore,1.2544827599216157
AlignScore,2.3152050585541835
AlignScore,1.7096147959009647
AlignScore,2.001058173666737
AlignScore,1.6807006641794213
AlignScore,0.9520468309868095
AlignScore,1.2660580984185166
AlignScore,1.6768362250907312
AlignScore,1.7137835082036175
AlignScore,1.7128575352051638
AlignScore,0.9574077905990175
AlignScore,2.40835066875628
AlignScore,1.3237740389257815
AlignScore,1.394229886688263
AlignScore,1.4718093115396704
AlignScore,2.3100164640871474
AlignScore,1.34588497582544
AlignScore,1.2255419683097066
AlignScore,1.2756699250585364
AlignScore,2.420255215159161
AlignScore,1.262202907815057
AlignScore,1.4487008979560856
AlignScore,2.010260590791998
AlignScore,1.5841059930880785
AlignScore,2.218663531951282
AlignScore,1.2208078749917652
AlignScore,1.3234776521895502
AlignScore,1.7766592102762522
AlignScore,1.9174487176604251
AlignScore,1.3785230320250486
AlignScore,2.4730712553878504
AlignScore,1.3499897806768828
AlignScore,1.3134403695425487
AlignScore,1.3095814641580537
AlignScore,1.545125594248123
AlignScore,1.3697029245206322
AlignScore,1.3545870439033465
AlignScore,1.7522618153869063
AlignScore,1.0537511493278344
AlignScore,1.8204406860357842
AlignScore,1.268461983527457
AlignScore,1.525426654357313
AlignScore,1.125632491427811
AlignScore,1.5726900293369772
AlignScore,1.5341345052082271
AlignScore,1.1928172346160337
AlignScore,1.2920711063570471
AlignScore,1.6310885181370238
AlignScore,1.7618752010075318
AlignScore,2.1467010580546333
AlignScore,1.341397823486139
AlignScore,1.073142130402663
AlignScore,1.4552266872959139
AlignScore,1.835047056823004
AlignScore,1.3548160417394635
AlignScore,1.380649630571868
AlignScore,2.2229154340887627
AlignScore,1.2564072589078146
AlignScore,1.6304187506984738
AlignScore,1.3800969169984338
AlignScore,1.4553907859586719
AlignScore,1.9730999693388664
AlignScore,2.5078556026149155
AlignScore,1.3940691313967655
AlignScore,1.2713274694033518
AlignScore,2.001615500517121
AlignScore,1.5555315108161807
AlignScore,1.5448798357052687
AlignScore,1.1865520152033777
AlignScore,1.7691285893840234
AlignScore,1.8399707835859154
AlignScore,1.1175226229118904
AlignScore,1.2646732590521665
AlignScore,1.6378661910789256
AlignScore,1.41697492152734
AlignScore,1.4227904949403836
AlignScore,1.173393480112963
AlignScore,2.0066364443356557
AlignScore,1.6115057735166973
AlignScore,1.3510842283376834
AlignScore,1.2493138765655645
AlignScore,0.9726970450421062
AlignScore,1.6046459352046756
AlignScore,1.2298312598454388
AlignScore,1.7894686729239333
AlignScore,1.2810532791799594
AlignScore,1.2282961405884865
AlignScore,1.3867194397607125
AlignScore,2.0851979448012177
AlignScore,1.333332941109887
AlignScore,1.9189839001635796
AlignScore,1.174491669910473
AlignScore,1.0567374025797753
AlignScore,1.1075684532406265
AlignScore,1.0324274802489366
AlignScore,1.1908887282046685
AlignScore,1.3810785566395292
AlignScore,1.5757022759190213
AlignScore,1.7374825603759814
AlignScore,1.3129640538963272
AlignScore,1.096680199192285
AlignScore,1.0669628953498511
AlignScore,1.2459581119072227
AlignScore,2.1806615866924246
AlignScore,1.5356780849562652
AlignScore,1.086796693444212
AlignScore,1.4116271773159002
AlignScore,0.9618203160664782
AlignScore,2.0906012190378505
AlignScore,1.0152464372750132
AlignScore,1.7160933163382506
AlignScore,1.4133800966139671
AlignScore,1.3221590510833712
AlignScore,1.198921374878762
AlignScore,0.7917006421370234
AlignScore,1.43469130650558
AlignScore,0.6990808889978156
AlignScore,1.3707818523977815
AlignScore,1.8477041274757577
AlignScore,1.4020174380151529
AlignScore,1.325508310510298
AlignScore,1.2807633543776866
AlignScore,1.7629516589820604
AlignScore,1.4809202763322418
AlignScore,1.302218660775481
AlignScore,1.3244582519078114
AlignScore,1.4629359212090614
AlignScore,1.7599448266343787
AlignScore,1.4816354188799745
AlignScore,1.972483016005228
AlignScore,1.4489088818774334
AlignScore,1.6314470146201332
AlignScore,1.967824327158944
AlignScore,1.2331574083713752
AlignScore,0.9141040924673502
AlignScore,1.0219342108118414
AlignScore,1.717235773446563
AlignScore,1.2022695204313119
AlignScore,1.0822365456333907
AlignScore,1.5668606675243735
AlignScore,1.5988319244665463
AlignScore,1.163828939584003
AlignScore,1.6757626973500848
AlignScore,1.471843293921206
AlignScore,1.3138467749826104
AlignScore,0.8403517366931832
AlignScore,1.3247165085895367
AlignScore,0.8273614340735572
AlignScore,1.944529124026789
AlignScore,1.5677171507662766
AlignScore,1.2817164812392368
AlignScore,1.2280080286297355
AlignScore,1.6333251920768999
AlignScore,1.4344659513912306
AlignScore,2.2108093722829896
AlignScore,1.3545347386486701
AlignScore,2.128135917013711
AlignScore,1.2587686290792752
AlignScore,1.4058620864603772
AlignScore,2.211257803749928
AlignScore,1.9705241260050805
AlignScore,1.3450321797652092
AlignScore,1.7399064959355601
AlignScore,1.135716033662585
AlignScore,1.9494849025895358
AlignScore,0.9724359368100135
AlignScore,1.4918443980104101
AlignScore,1.3187251631796404
AlignScore,0.9030366612877657
AlignScore,1.043860250927261
AlignScore,1.8651924011304886
AlignScore,1.3541378739849121
QAFactEval,1.5764536810365417
QAFactEval,0.9614548212740148
QAFactEval,1.9029913667724048
QAFactEval,1.4535968046227417
QAFactEval,2.027465405954707
QAFactEval,1.381585927273317
QAFactEval,1.8135834668896744
QAFactEval,1.081111777066656
QAFactEval,1.3613381737878547
QAFactEval,1.154768166760549
QAFactEval,1.227661765611511
QAFactEval,1.1111827980843678
QAFactEval,1.2866230282233841
QAFactEval,1.4736389678232313
QAFactEval,1.8117652915172169
QAFactEval,1.2398625104260057
QAFactEval,1.8118678749788173
QAFactEval,1.5089173378098757
QAFactEval,0.9993910397374034
QAFactEval,1.6247095802089007
QAFactEval,1.604036802203059
QAFactEval,1.660305766703196
QAFactEval,0.9638934163495799
QAFactEval,1.9156366987323814
QAFactEval,1.6336602216728888
QAFactEval,1.859385279291592
QAFactEval,1.7992781406706604
QAFactEval,0.9172395539642904
QAFactEval,1.5163853583445628
QAFactEval,1.4153366070023845
QAFactEval,1.7301352210575995
QAFactEval,1.6452435160086483
QAFactEval,1.4951921071188012
QAFactEval,1.308697704321043
QAFactEval,1.766337942254081
QAFactEval,1.5491954401634318
QAFactEval,1.2633898606492981
QAFactEval,1.4194164150967958
QAFactEval,2.1010264532393106
QAFactEval,1.185181808692925
QAFactEval,1.3810245648213102
QAFactEval,1.4120187924717549
QAFactEval,1.0751824542724502
QAFactEval,1.5821121302462422
QAFactEval,1.163298333221772
QAFactEval,1.9043045728294468
QAFactEval,1.5693989516965081
QAFactEval,1.7984490005833496
QAFactEval,1.2932967552539374
QAFactEval,1.4621896483132861
QAFactEval,2.749648376224194
QAFactEval,1.0722540837357295
QAFactEval,1.1979678732611385
QAFactEval,1.6953320039121436
QAFactEval,1.1696437636247083
QAFactEval,1.2430064665588836
QAFactEval,1.5417226791036958
QAFactEval,1.9194768210182716
QAFactEval,2.230597666601155
QAFactEval,1.1447936457314374
QAFactEval,1.4080907497385495
QAFactEval,1.0989217112241856
QAFactEval,1.056025281147527
QAFactEval,1.2611187028125794
QAFactEval,1.1128914440001452
QAFactEval,0.9340928866782424
QAFactEval,0.9391648037809156
QAFactEval,1.3485026591141538
QAFactEval,1.3205625297951855
QAFactEval,1.0082170024227102
QAFactEval,1.5626769466335912
QAFactEval,1.9315014522259308
QAFactEval,2.531669958490341
QAFactEval,2.1341697715020636
QAFactEval,1.4942271286746953
QAFactEval,1.2375997988760228
QAFactEval,1.1774138247559147
QAFactEval,1.4147293265291943
QAFactEval,2.071959052126691
QAFactEval,1.957592103395999
QAFactEval,0.8290046665520953
QAFactEval,1.9769994526228807
QAFactEval,1.6159354884185249
QAFactEval,1.993431110305736
QAFactEval,1.66059812014925
QAFactEval,1.4274966615879658
QAFactEval,1.5833425737799154
QAFactEval,1.1415158763354203
QAFactEval,1.4856787023068823
QAFactEval,1.1536644239181546
QAFactEval,1.6859861601604296
QAFactEval,1.2021398780177572
QAFactEval,2.010152793907577
QAFactEval,1.2308273494623088
QAFactEval,1.5264476671012321
QAFactEval,1.27775811231065
QAFactEval,1.969890947953556
QAFactEval,1.5785036392934502
QAFactEval,1.6908183112999116
QAFactEval,1.99929416728175
QAFactEval,1.3560543784677135
QAFactEval,0.98917302063693
QAFactEval,1.9085578396958987
QAFactEval,1.9780208220026079
QAFactEval,1.5812602837240348
QAFactEval,1.1942253189164407
QAFactEval,1.1311321788363613
QAFactEval,1.1600330580188918
QAFactEval,1.3325385496481497
QAFactEval,1.1022929011341023
QAFactEval,1.687172409177397
QAFactEval,1.4360644777560319
QAFactEval,1.2874540366052112
QAFactEval,1.0645754288248657
QAFactEval,1.206304576988177
QAFactEval,1.2767415560545978
QAFactEval,1.7371954473400006
QAFactEval,1.6432283264727252
QAFactEval,1.279545629679291
QAFactEval,1.806639941181751
QAFactEval,1.57821779499362
QAFactEval,2.5130327835598094
QAFactEval,2.0638055765408763
QAFactEval,1.933219451535745
QAFactEval,1.8086171593844296
QAFactEval,1.442843962042834
QAFactEval,1.536041648057298
QAFactEval,1.392552187340001
QAFactEval,1.537337129227566
QAFactEval,1.1567541047756786
QAFactEval,1.2904946461816418
QAFactEval,1.1557247464146432
QAFactEval,1.1766890220203268
QAFactEval,0.8305290517781965
QAFactEval,0.8033188575071311
QAFactEval,1.4801975076887697
QAFactEval,1.5243212254703873
QAFactEval,1.4893721162793871
QAFactEval,0.8104930526327212
QAFactEval,1.0203034387609757
QAFactEval,1.4132928925889028
QAFactEval,1.26973259190032
QAFactEval,1.5575970186627572
QAFactEval,2.092603802279555
QAFactEval,0.8588757440872166
QAFactEval,1.4519391899218792
QAFactEval,1.3594898718736652
QAFactEval,1.8163512105827153
QAFactEval,1.290887354192596
QAFactEval,1.713877783525883
QAFactEval,1.4813565187782878
QAFactEval,1.8946468562608676
QAFactEval,1.5564232951585824
QAFactEval,1.659421495492858
QAFactEval,1.0941919429608202
QAFactEval,1.425197742955196
QAFactEval,1.3861142169974867
QAFactEval,1.4048879809653851
QAFactEval,1.8544326343810411
QAFactEval,1.4778147384275155
QAFactEval,1.1038999202308792
QAFactEval,1.6623597273205175
QAFactEval,1.37418854432641
QAFactEval,1.6461388867128566
QAFactEval,1.3178948921088434
QAFactEval,1.289380943833101
QAFactEval,1.362231823083941
QAFactEval,1.2163248843422745
QAFactEval,1.3369148808125682
QAFactEval,2.0219644727515482
QAFactEval,1.2373690572615386
QAFactEval,1.347100546915669
QAFactEval,1.6959442076754465
QAFactEval,0.9607602620473774
QAFactEval,1.8137755551493544
QAFactEval,2.0094786757803105
QAFactEval,1.7526390684016544
QAFactEval,1.6529828391307784
QAFactEval,2.1960380382723415
QAFactEval,1.322878057572182
QAFactEval,1.86884025591729
QAFactEval,1.559947911875606
QAFactEval,1.5464748401202957
QAFactEval,1.5973096633460002
QAFactEval,1.8465243193083238
QAFactEval,1.866037852708323
QAFactEval,1.3044077677076773
QAFactEval,1.0590939363315262
QAFactEval,1.0000034285891939
QAFactEval,1.4034295176862246
QAFactEval,1.983550662988352
QAFactEval,2.3849430782116605
QAFactEval,1.2632704414684057
QAFactEval,1.0005423128180881
QAFactEval,2.8956296506054136
QAFactEval,1.2673940645669104
QAFactEval,1.6972764044210127
QAFactEval,1.137802952292264
QAFactEval,1.5011172992461284
QAFactEval,1.4659805062659454
QAFactEval,1.0831859156735708
QAFactEval,1.1535378567399455
QAFactEval,1.7671368253105035
QAFactEval,2.060064568283253
QAFactEval,2.378942033817675
QAFactEval,1.2887181832326782
QAFactEval,2.0245117834409254
QAFactEval,1.2743845057449874
QAFactEval,1.6985506673794928
QAFactEval,2.0243162828810375
QAFactEval,1.6144220800743405
QAFactEval,1.2619755441250202
